obj,x_1,x_2,iterations,state
8.864415724771926e-07,-4.001016557220431,-6.028172040410659,10001,True
6.354554105240001e-05,-3.8896868336561576,-5.907723197541616,10001,True
5.704302733975546e-06,-3.9642405098834654,-6.004348324619883,10001,True
0.0003028220154347253,-3.937747660792424,-6.506989545201863,10001,True
6.03462643461788e-06,-3.9636417067186596,-5.988022444747431,10001,True
1.7054571922858757e-07,-3.9938056058950933,-5.9999047424642455,10001,True
7.115897653597022e-06,-3.9647640435575093,-6.037921199645702,10001,True
0.00012928267301318832,-4.1703777170567875,-5.9845035541514005,10001,True
4.908862054710109e-06,-4.030340310299175,-5.972873663479227,10001,True
2.783127855313635e-05,-4.009014513377155,-5.842764174272798,10001,True
3.1121110629076224e-06,-3.973541125556607,-5.999217817558382,10001,True
1.8740423251625657e-07,-4.0063109025594255,-6.003058405598734,10001,True
0.00010430058126705343,-3.8496368708075464,-5.941397605354707,10001,True
0.0001662440980740953,-3.979881755932725,-5.615291391714088,10001,True
2.4926624998130478e-06,-4.023668706505256,-6.001601742583517,10001,True
4.3783223508536654e-05,-4.07562499521533,-6.128562597797368,10001,True
7.025044842056348e-07,-3.9988748691934157,-5.974956231145105,10001,True
2.968119092321393e-09,-4.00081449747389,-5.999867023899904,10001,True
