,Mean_S1,Lower_S1,Upper_S1,S1,Mean_S2,Lower_S2,Upper_S2,S2,Mean_S123,Lower_S123,Upper_S123,S123
iter_160,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_161,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_162,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_163,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_164,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_165,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_166,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_167,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_168,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_169,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_170,0.9252441392859735,0.7709900410123092,1.0388382422591647,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_171,0.9240304895061897,0.7702830297376626,1.0373509143024793,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_172,0.9240304895061897,0.7702830297376626,1.0373509143024793,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_173,0.9240304895061897,0.7702830297376626,1.0373509143024793,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_174,0.9240304895061897,0.7702830297376626,1.0373509143024793,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_175,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_176,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_177,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_178,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_179,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_180,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_181,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_182,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
iter_183,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7274671230127551,0.1357675512405249,0.969004727610349,5
iter_184,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7274671230127551,0.1357675512405249,0.969004727610349,5
iter_185,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7274671230127551,0.1357675512405249,0.969004727610349,5
iter_186,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8787185139168862,0.7624229571184915,0.9703588287634879,5,0.7274671230127551,0.1357675512405249,0.969004727610349,5
iter_187,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8787185139168862,0.7624229571184915,0.9703588287634879,5,0.7274671230127551,0.1357675512405249,0.969004727610349,5
iter_188,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8787185139168862,0.7624229571184915,0.9703588287634879,5,0.7274671230127551,0.1357675512405249,0.969004727610349,5
iter_189,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8787185139168862,0.7624229571184915,0.9703588287634879,5,0.7274671230127551,0.1357675512405249,0.969004727610349,5
iter_190,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8787185139168862,0.7624229571184915,0.9703588287634879,5,0.7274389090378058,0.1357999575890225,0.9689676131061107,5
iter_191,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7274389090378058,0.1357999575890225,0.9689676131061107,5
iter_192,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7274389090378058,0.1357999575890225,0.9689676131061107,5
iter_193,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7274389090378058,0.1357999575890225,0.9689676131061107,5
iter_194,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
iter_195,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
iter_196,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
iter_197,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
iter_198,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
iter_199,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
iter_200,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
iter_201,0.9139261530586757,0.7621542635287386,1.0261746918940464,5,0.8779854779983151,0.7625680879259359,0.9690808478008803,5,0.7273842446831735,0.1358626724351723,0.9688957105956383,5
